2019-10-27 23:23:12 IST,252,323.90,357.70
2019-10-27 23:23:29 IST,253,333.20,367.50
2019-10-27 23:23:50 IST,254,330.80,365.10
2019-10-27 23:25:34 IST,255,393.10,433.70
2019-10-27 23:26:36 IST,256,378.80,417.20
2019-10-27 23:27:22 IST,257,426.20,470.50
2019-10-27 23:28:23 IST,258,432.90,477.10
2019-10-27 23:29:09 IST,259,377.10,415.30
2019-10-27 23:30:10 IST,260,363.70,400.30
2019-10-27 23:30:57 IST,261,338.30,372.90
2019-10-27 23:31:58 IST,262,335.80,369.40
2019-10-27 23:33:46 IST,263,329.70,361.90
2019-10-27 23:34:18 IST,264,318.10,351.50
2019-10-27 23:35:37 IST,265,306.40,337.30
2019-10-27 23:36:10 IST,266,293.00,321.80
2019-10-27 23:37:31 IST,267,293.60,323.10
2019-10-27 23:38:02 IST,268,278.30,306.30
2019-10-27 23:39:22 IST,269,280.60,309.00
2019-10-27 23:39:56 IST,270,266.70,293.40
2019-10-27 23:41:14 IST,271,263.80,290.80
2019-10-27 23:41:48 IST,272,251.90,277.90
2019-10-27 23:43:08 IST,273,247.40,272.80
2019-10-27 23:49:26 IST,274,203.30,224.50
2019-10-27 23:49:44 IST,275,204.10,225.30
2019-10-27 23:50:03 IST,276,202.60,223.50
2019-10-27 23:50:20 IST,277,201.30,222.20
2019-10-27 23:50:39 IST,278,200.80,221.60
2019-10-27 23:50:56 IST,279,201.00,221.90
2019-10-27 23:53:03 IST,280,196.50,217.20
2019-10-27 23:55:10 IST,281,185.70,205.60
2019-10-27 23:59:16 IST,282,175.50,193.90
2019-10-28 00:01:24 IST,283,178.10,195.60
2019-10-28 00:03:32 IST,284,170.00,187.60
2019-10-28 00:05:40 IST,285,168.10,185.40
2019-10-28 00:07:49 IST,286,166.00,183.10
2019-10-28 00:09:58 IST,287,166.00,181.90
2019-10-28 23:07:56 IST,288,66.20,72.60
2019-10-28 23:08:13 IST,289,66.40,73.00
2019-10-28 23:08:31 IST,290,66.40,73.10
2019-10-28 23:08:48 IST,291,65.70,72.30
2019-10-28 23:09:06 IST,292,65.30,72.00
2019-10-28 23:09:25 IST,293,66.00,72.70
2019-10-28 23:11:36 IST,294,75.90,83.40
2019-10-28 23:13:46 IST,295,62.90,68.50
2019-10-28 23:15:57 IST,296,62.60,69.00
2019-10-28 23:18:06 IST,297,63.40,69.60
2019-10-28 23:20:14 IST,298,62.60,69.20
2019-10-28 23:22:25 IST,299,65.50,72.00
2019-10-28 23:24:20 IST,300,68.20,75.30
2019-10-28 23:25:10 IST,301,68.80,75.80
2019-10-28 23:27:21 IST,302,66.40,73.30
2019-10-28 23:33:51 IST,303,48.60,57.00
2019-10-28 23:34:09 IST,304,53.90,60.70
2019-10-28 23:34:28 IST,305,54.70,61.10
2019-10-28 23:35:09 IST,306,65.60,73.10
2019-10-28 23:35:27 IST,307,65.80,73.30
2019-10-28 23:36:07 IST,308,69.40,76.50
2019-10-28 23:36:25 IST,309,69.00,75.90
2019-10-28 23:36:44 IST,310,69.10,76.00
2019-10-28 23:37:02 IST,311,68.60,75.60
2019-10-28 23:37:20 IST,312,68.90,76.00
2019-10-28 23:43:26 IST,313,55.30,61.80
2019-10-28 23:43:43 IST,314,55.20,61.30
2019-10-28 23:44:00 IST,315,55.90,62.10
2019-10-28 23:44:17 IST,316,58.10,64.40
2019-10-28 23:44:33 IST,317,60.10,66.30
2019-10-28 23:44:50 IST,318,61.30,67.60
2019-10-28 23:46:49 IST,319,67.10,73.70
2019-10-28 23:48:50 IST,320,64.10,70.30
2019-10-28 23:50:48 IST,321,65.30,71.60
2019-10-28 23:52:48 IST,322,63.70,70.30
2019-10-28 23:54:47 IST,323,56.90,62.60
2019-10-28 23:56:47 IST,324,60.60,66.30
2019-10-29 00:00:57 IST,325,58.40,63.50
2019-10-29 00:02:58 IST,326,54.90,60.60
2019-10-29 00:05:00 IST,327,58.20,63.90
2019-10-29 00:10:35 IST,328,56.60,62.90
2019-10-29 00:10:54 IST,329,63.90,70.30
2019-10-29 00:11:11 IST,330,62.60,69.00
2019-10-29 00:11:29 IST,331,62.00,68.30
2019-10-29 00:11:47 IST,332,62.60,68.90
2019-10-29 00:12:05 IST,333,62.90,69.30
2019-10-29 00:14:14 IST,334,72.90,80.70
2019-10-29 00:16:23 IST,335,72.70,80.30
2019-10-29 00:18:26 IST,336,68.60,75.70
2019-10-29 00:20:38 IST,337,66.90,73.50
2019-10-29 00:22:58 IST,338,73.10,80.80
2019-10-29 00:25:31 IST,339,72.40,80.00
2019-10-29 00:27:58 IST,340,75.50,83.50
2019-10-29 00:30:11 IST,341,71.50,79.40
2019-10-29 00:32:20 IST,342,81.00,89.80
2019-10-29 00:40:51 IST,343,41.70,52.90
2019-10-29 00:41:09 IST,344,48.30,54.30
2019-10-29 00:41:27 IST,345,49.00,54.70
2019-10-29 00:41:45 IST,346,50.50,56.20
2019-10-29 00:42:02 IST,347,55.60,61.40
2019-10-29 00:42:20 IST,348,55.90,61.70
2019-10-29 00:44:23 IST,349,58.20,63.80
2019-10-29 00:46:35 IST,350,61.60,66.60
2019-10-29 00:48:39 IST,351,55.60,60.60
2019-10-29 00:50:43 IST,352,60.70,66.40
2019-10-29 00:52:45 IST,353,57.00,63.00
2019-10-29 00:54:52 IST,354,64.50,71.30
2019-10-29 00:56:58 IST,355,55.50,60.70
2019-10-29 00:59:06 IST,356,57.20,62.90
2019-10-29 01:01:07 IST,357,61.50,67.20
2019-10-29 01:03:18 IST,358,58.30,64.10
2019-11-08 14:36:46 IST,359,45.50,50.50
2019-11-08 14:37:04 IST,360,45.40,50.40
2019-11-08 14:37:22 IST,361,45.50,50.40
2019-11-08 14:37:43 IST,362,45.40,50.30
2019-11-08 14:38:01 IST,363,45.70,50.60
2019-11-08 14:38:18 IST,364,45.50,50.40
2019-11-08 14:40:25 IST,365,44.10,48.80
2019-11-08 23:59:54 IST,366,43.90,48.90
2019-11-09 00:00:10 IST,367,79.50,87.50
2019-11-09 00:00:26 IST,368,88.80,98.70
2019-11-09 00:02:23 IST,369,112.70,124.10
2019-11-09 00:04:19 IST,370,106.20,117.70
2019-11-09 00:06:16 IST,371,107.70,118.90
2019-11-09 00:08:14 IST,372,106.10,118.30
2019-11-09 00:10:10 IST,373,101.10,112.30
2019-11-09 00:12:08 IST,374,93.90,104.40
2019-11-09 00:13:50 IST,375,95.80,106.30
2019-11-09 00:14:35 IST,376,99.20,110.50
2019-11-09 00:14:51 IST,377,97.00,108.00
2019-11-09 00:15:37 IST,378,93.20,103.70
2019-11-09 00:16:07 IST,379,97.80,109.50
2019-11-09 00:16:38 IST,380,95.30,105.60
2019-11-09 00:17:23 IST,381,88.30,98.40
2019-11-09 00:18:36 IST,382,92.40,102.30
2019-11-09 00:20:34 IST,383,94.50,105.10
2019-11-09 00:22:31 IST,384,95.40,105.70
2019-11-09 00:24:29 IST,385,91.70,101.90
2019-11-09 00:26:26 IST,386,89.60,99.60
2019-11-09 00:28:26 IST,387,91.40,100.70
2019-11-09 00:30:24 IST,388,89.50,99.20
2019-11-09 00:32:22 IST,389,93.90,104.20
2019-11-09 00:34:20 IST,390,85.30,94.90
2019-11-09 00:36:18 IST,391,88.50,99.60
2019-11-09 00:38:16 IST,392,88.60,98.40
2019-11-09 00:40:15 IST,393,86.80,97.90
2019-11-09 00:42:14 IST,394,90.30,100.70
2019-11-09 00:44:11 IST,395,90.80,100.80
2019-11-09 00:46:16 IST,396,126.80,141.70
2019-11-09 00:48:19 IST,397,77.60,88.40
2019-11-09 00:50:24 IST,398,77.10,86.10
2019-11-09 00:52:27 IST,399,77.30,86.10
2019-11-09 00:54:30 IST,400,76.60,85.40
2019-11-09 00:57:35 IST,401,76.80,85.40
2019-11-09 00:59:23 IST,402,74.50,82.60
2019-11-09 01:00:59 IST,403,75.90,84.60
2019-11-09 01:02:17 IST,404,74.10,82.40
2019-11-09 01:03:20 IST,405,69.90,78.30
2019-11-09 01:04:38 IST,406,72.70,81.10
2019-11-09 01:05:41 IST,407,74.20,82.60
2019-11-09 01:08:00 IST,408,77.70,86.90
2019-11-09 01:12:06 IST,409,76.90,86.00
2019-11-09 01:14:08 IST,410,77.20,85.30
2019-11-09 01:15:41 IST,411,74.90,83.30
2019-11-09 01:16:13 IST,412,78.60,87.60
2019-11-09 01:18:18 IST,413,76.50,85.00
2019-11-09 01:20:22 IST,414,73.40,81.80
2019-11-09 01:22:26 IST,415,77.70,86.40
2019-11-09 01:24:31 IST,416,76.50,85.00
2019-11-09 01:26:34 IST,417,74.50,82.90
2019-11-09 01:28:42 IST,418,77.30,86.30
2019-11-09 01:30:47 IST,419,71.60,78.80
2019-11-09 01:32:51 IST,420,74.70,84.00
2019-11-09 01:34:54 IST,421,70.30,79.00
2019-11-09 01:36:58 IST,422,74.40,82.80
2019-11-09 01:39:01 IST,423,77.20,86.40
2019-11-09 01:41:06 IST,424,77.20,86.00
2019-11-09 01:43:09 IST,425,79.70,88.00
2019-11-09 01:45:13 IST,426,76.50,85.10
2019-11-09 01:47:16 IST,427,74.90,83.30
2019-11-09 01:47:33 IST,428,72.10,79.80
2019-11-09 01:49:07 IST,429,74.60,83.10
2019-11-09 01:49:40 IST,430,90.10,100.30
2019-11-09 01:51:41 IST,431,79.30,88.50
2019-11-09 01:53:50 IST,432,124.00,137.80
2019-11-09 01:55:55 IST,433,51.10,56.40
2019-11-09 01:57:59 IST,434,51.80,57.50
2019-11-09 02:00:01 IST,435,54.80,60.20
2019-11-09 02:02:06 IST,436,53.90,59.70
2019-11-09 02:04:11 IST,437,54.60,60.20
2019-11-09 02:06:14 IST,438,52.40,57.70
2019-11-09 02:08:15 IST,439,50.30,55.50
2019-11-09 02:10:14 IST,440,47.90,53.00
2019-11-09 02:11:57 IST,441,50.00,55.30
2019-11-09 02:12:50 IST,442,49.60,54.90
2019-11-09 02:13:41 IST,443,51.20,56.30
2019-11-09 02:14:36 IST,444,47.80,52.40
2019-11-09 02:15:30 IST,445,48.70,53.70
2019-11-09 02:19:43 IST,446,49.70,55.10
2019-11-09 02:20:10 IST,447,45.80,50.30
2019-11-09 02:20:39 IST,448,43.80,48.30
2019-11-09 02:21:39 IST,449,49.10,54.40
2019-11-09 02:22:32 IST,450,49.40,54.80
2019-11-09 02:23:26 IST,451,49.80,55.00
2019-11-09 02:25:12 IST,452,49.90,54.50
2019-11-09 02:27:06 IST,453,48.70,53.40
2019-11-09 02:31:37 IST,454,47.40,52.70
2019-11-09 02:32:30 IST,455,50.80,55.90
2019-11-09 02:33:22 IST,456,47.00,52.10
2019-11-09 02:34:15 IST,457,48.50,53.40
2019-11-09 02:35:12 IST,458,51.20,57.00
2019-11-09 02:36:59 IST,459,49.00,54.30
2019-11-09 02:38:43 IST,460,49.50,54.60
2019-11-09 02:39:11 IST,461,51.40,56.90
2019-11-09 02:39:40 IST,462,50.50,55.80
2019-11-09 02:40:34 IST,463,51.90,59.60
